Role,City,Experience,Company_Size,Job_Type,ReactJS,NodeJS,Python,SQL,MongoDB,Git,PWA,Socket_io,Scikit_learn,TensorFlow,LLM,LangChain,Pandas,Agile,JIRA,BA,Project_Mgmt,IT_Support,Documentation,Risk_Mgmt,Stakeholder_Mgmt,Figma,User_Research,Wireframing,Prototyping,Adobe_XD,Design_Systems,Usability_Testing,Interaction_Design,Salary
AIEngineer,Peshawar,1Year,Small,Remote,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,117000
UIUXDesign,Rawalpindi,Fresh,Small,Onsite,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,48000
ITManagement,Islamabad,Fresh,Medium,Remote,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,78000
FullStack,Lahore,MoreThan1.5Years,Medium,Remote,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,208000
UIUXDesign,Karachi,MoreThan1.5Years,Large,Onsite,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,302000
AIEngineer,Faisalabad,1Year,Large,Onsite,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244000
FullStack,Lahore,1Year,Small,Onsite,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101000
UIUXDesign,Lahore,MoreThan1.5Years,Medium,Onsite,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0,1,194000
UIUXDesign,Rawalpindi,1Year,Medium,Onsite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,151000
AIEngineer,Islamabad,6Months,Large,Onsite,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,219000
UIUXDesign,Karachi,1Year,Large,Onsite,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,238000
UIUXDesign,Karachi,Fresh,Large,Remote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,126000
AIEngineer,Faisalabad,6Months,Large,Onsite,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,176000
AIEngineer,Karachi,MoreThan1.5Years,Large,Onsite,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,403000
FullStack,Islamabad,Fresh,Small,Remote,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,57000
AIEngineer,Lahore,MoreThan1.5Years,Medium,Remote,1,0,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,276000
AIEngineer,Peshawar,MoreThan1.5Years,Medium,Onsite,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,206000
ITManagement,Islamabad,6Months,Small,Onsite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,67000
FullStack,Islamabad,1Year,Large,Onsite,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,249000
FullStack,Lahore,MoreThan1.5Years,Large,Remote,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,303000
AIEngineer,Lahore,MoreThan1.5Years,Small,Onsite,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,179000
UIUXDesign,Islamabad,MoreThan1.5Years,Large,Onsite,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,289000
FullStack,Peshawar,Fresh,Medium,Onsite,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,68000
ITManagement,Lahore,1Year,Small,Remote,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,78000
ITManagement,Rawalpindi,MoreThan1.5Years,Large,Remote,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,250000
UIUXDesign,Rawalpindi,1Year,Small,Onsite,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,1,103000
ITManagement,Islamabad,Fresh,Small,Remote,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,59000
AIEngineer,Faisalabad,1Year,Small,Remote,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,118000
AIEngineer,Islamabad,MoreThan1.5Years,Large,Remote,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,383000
UIUXDesign,Peshawar,MoreThan1.5Years,Large,Onsite,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,224000
FullStack,Faisalabad,MoreThan1.5Years,Medium,Onsite,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,178000
FullStack,Peshawar,MoreThan1.5Years,Small,Remote,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,118000
FullStack,Islamabad,MoreThan1.5Years,Small,Remote,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,161000
ITManagement,Rawalpindi,1Year,Small,Remote,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,95000
AIEngineer,Lahore,MoreThan1.5Years,Large,Onsite,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,389000
FullStack,Islamabad,Fresh,Small,Remote,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60000
AIEngineer,Karachi,6Months,Large,Onsite,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240000
UIUXDesign,Peshawar,1Year,Medium,Remote,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,120000
AIEngineer,Faisalabad,MoreThan1.5Years,Medium,Remote,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,216000
FullStack,Lahore,6Months,Small,Onsite,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84000
FullStack,Islamabad,1Year,Large,Onsite,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238000
FullStack,Islamabad,6Months,Small,Remote,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,84000
FullStack,Islamabad,MoreThan1.5Years,Small,Onsite,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,155000
ITManagement,Rawalpindi,6Months,Large,Onsite,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,142000
UIUXDesign,Islamabad,MoreThan1.5Years,Large,Onsite,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1,304000
FullStack,Karachi,Fresh,Large,Onsite,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,137000
ITManagement,Karachi,Fresh,Large,Remote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,108000
UIUXDesign,Faisalabad,Fresh,Large,Remote,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,83000
AIEngineer,Peshawar,MoreThan1.5Years,Small,Remote,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,159000
UIUXDesign,Peshawar,MoreThan1.5Years,Medium,Onsite,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,0,153000
ITManagement,Faisalabad,6Months,Medium,Remote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,77000
UIUXDesign,Karachi,6Months,Small,Onsite,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,85000
AIEngineer,Lahore,6Months,Medium,Remote,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,147000
AIEngineer,Lahore,1Year,Medium,Remote,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223000
AIEngineer,Faisalabad,1Year,Small,Remote,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,121000
FullStack,Islamabad,6Months,Large,Remote,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,197000
UIUXDesign,Islamabad,6Months,Small,Remote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,67000
FullStack,Faisalabad,6Months,Medium,Remote,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,125000
AIEngineer,Lahore,1Year,Small,Remote,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,131000
ITManagement,Karachi,6Months,Medium,Remote,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,112000
FullStack,Faisalabad,6Months,Small,Remote,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,69000
AIEngineer,Peshawar,MoreThan1.5Years,Small,Onsite,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,156000
ITManagement,Peshawar,6Months,Medium,Onsite,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,83000
AIEngineer,Karachi,MoreThan1.5Years,Medium,Remote,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300000
AIEngineer,Karachi,1Year,Small,Onsite,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,159000
UIUXDesign,Rawalpindi,6Months,Small,Onsite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,74000
UIUXDesign,Peshawar,1Year,Small,Remote,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,76000
AIEngineer,Lahore,MoreThan1.5Years,Medium,Remote,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,265000
AIEngineer,Faisalabad,Fresh,Medium,Remote,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102000
ITManagement,Lahore,6Months,Small,Onsite,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,77000
UIUXDesign,Islamabad,Fresh,Medium,Remote,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,98000
AIEngineer,Islamabad,MoreThan1.5Years,Medium,Remote,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,289000
AIEngineer,Islamabad,MoreThan1.5Years,Small,Onsite,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,183000
ITManagement,Rawalpindi,1Year,Medium,Remote,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,128000
UIUXDesign,Peshawar,1Year,Small,Remote,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,86000
UIUXDesign,Islamabad,MoreThan1.5Years,Medium,Remote,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,0,0,1,1,198000
AIEngineer,Karachi,Fresh,Small,Remote,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,104000
FullStack,Islamabad,6Months,Medium,Onsite,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,128000
FullStack,Karachi,Fresh,Large,Onsite,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,142000
AIEngineer,Peshawar,MoreThan1.5Years,Large,Onsite,1,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,312000
AIEngineer,Rawalpindi,1Year,Medium,Onsite,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222000
ITManagement,Rawalpindi,6Months,Small,Onsite,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,66000
ITManagement,Islamabad,MoreThan1.5Years,Small,Onsite,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,113000
AIEngineer,Islamabad,MoreThan1.5Years,Medium,Remote,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,306000
AIEngineer,Lahore,MoreThan1.5Years,Medium,Onsite,0,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,265000
AIEngineer,Peshawar,Fresh,Small,Remote,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,70000
UIUXDesign,Faisalabad,Fresh,Medium,Remote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,63000
ITManagement,Rawalpindi,1Year,Medium,Onsite,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,135000
FullStack,Islamabad,1Year,Small,Onsite,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125000
UIUXDesign,Lahore,1Year,Large,Onsite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,195000
FullStack,Islamabad,6Months,Medium,Remote,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,140000
UIUXDesign,Faisalabad,Fresh,Small,Onsite,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,59000
AIEngineer,Faisalabad,6Months,Large,Onsite,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,170000
FullStack,Lahore,6Months,Small,Onsite,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,89000
UIUXDesign,Peshawar,6Months,Medium,Onsite,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,90000
FullStack,Faisalabad,Fresh,Medium,Onsite,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,76000
FullStack,Peshawar,Fresh,Medium,Remote,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,66000
AIEngineer,Lahore,MoreThan1.5Years,Small,Onsite,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,185000
ITManagement,Rawalpindi,MoreThan1.5Years,Medium,Remote,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,172000
FullStack,Lahore,1Year,Medium,Onsite,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000
FullStack,Peshawar,MoreThan1.5Years,Medium,Onsite,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,167000
UIUXDesign,Rawalpindi,6Months,Large,Onsite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,150000
FullStack,Islamabad,1Year,Medium,Onsite,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,193000
AIEngineer,Islamabad,Fresh,Medium,Remote,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110000
ITManagement,Islamabad,1Year,Large,Onsite,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,211000
UIUXDesign,Lahore,MoreThan1.5Years,Small,Remote,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,132000
FullStack,Faisalabad,1Year,Small,Remote,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,112000
UIUXDesign,Islamabad,MoreThan1.5Years,Small,Remote,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,149000
FullStack,Peshawar,Fresh,Medium,Onsite,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,74000
FullStack,Rawalpindi,6Months,Large,Onsite,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170000
UIUXDesign,Islamabad,Fresh,Large,Onsite,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,130000
AIEngineer,Islamabad,1Year,Medium,Onsite,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,260000
AIEngineer,Islamabad,1Year,Large,Onsite,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,301000
ITManagement,Peshawar,1Year,Medium,Remote,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,99000
UIUXDesign,Peshawar,Fresh,Medium,Onsite,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,70000
AIEngineer,Peshawar,MoreThan1.5Years,Small,Onsite,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,147000
ITManagement,Faisalabad,1Year,Small,Onsite,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,65000
UIUXDesign,Rawalpindi,Fresh,Medium,Onsite,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,82000
UIUXDesign,Peshawar,MoreThan1.5Years,Small,Onsite,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,117000
AIEngineer,Lahore,Fresh,Medium,Onsite,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,105000
UIUXDesign,Islamabad,Fresh,Medium,Remote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,83000
UIUXDesign,Islamabad,Fresh,Medium,Onsite,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,73000
AIEngineer,Rawalpindi,MoreThan1.5Years,Medium,Onsite,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,281000
AIEngineer,Peshawar,1Year,Medium,Onsite,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,164000
UIUXDesign,Peshawar,MoreThan1.5Years,Small,Onsite,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,111000
UIUXDesign,Lahore,6Months,Large,Onsite,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,148000
AIEngineer,Karachi,1Year,Large,Remote,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336000
ITManagement,Rawalpindi,MoreThan1.5Years,Large,Onsite,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,227000
UIUXDesign,Peshawar,6Months,Medium,Onsite,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,102000
ITManagement,Faisalabad,6Months,Large,Onsite,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,113000
ITManagement,Karachi,1Year,Small,Onsite,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,102000
AIEngineer,Islamabad,MoreThan1.5Years,Large,Onsite,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,419000
ITManagement,Faisalabad,6Months,Small,Onsite,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,61000
UIUXDesign,Lahore,6Months,Medium,Remote,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0,136000
AIEngineer,Karachi,Fresh,Large,Onsite,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,165000
ITManagement,Lahore,1Year,Large,Remote,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,185000
FullStack,Rawalpindi,6Months,Small,Onsite,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,84000
AIEngineer,Faisalabad,MoreThan1.5Years,Small,Remote,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,153000
ITManagement,Lahore,Fresh,Medium,Remote,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,62000
UIUXDesign,Peshawar,MoreThan1.5Years,Large,Onsite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,203000
UIUXDesign,Karachi,1Year,Medium,Onsite,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,159000
UIUXDesign,Peshawar,6Months,Small,Onsite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,62000
AIEngineer,Peshawar,1Year,Large,Remote,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,244000
FullStack,Faisalabad,6Months,Large,Onsite,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,142000
ITManagement,Lahore,6Months,Small,Onsite,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,75000
UIUXDesign,Karachi,6Months,Medium,Onsite,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,123000
UIUXDesign,Faisalabad,MoreThan1.5Years,Small,Remote,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,121000
ITManagement,Islamabad,MoreThan1.5Years,Small,Onsite,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,128000
UIUXDesign,Islamabad,MoreThan1.5Years,Large,Onsite,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,301000
AIEngineer,Lahore,Fresh,Small,Onsite,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,82000
AIEngineer,Lahore,Fresh,Medium,Onsite,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111000
UIUXDesign,Karachi,1Year,Large,Remote,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,228000
UIUXDesign,Lahore,MoreThan1.5Years,Small,Remote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,1,0,121000
AIEngineer,Peshawar,1Year,Small,Remote,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,123000
UIUXDesign,Islamabad,1Year,Small,Onsite,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,88000
UIUXDesign,Rawalpindi,MoreThan1.5Years,Large,Remote,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,294000
